0.530,0.530,0.600,0.130,0.500,0.000,0.490,0.220,0
0.420,0.570,0.720,0.220,0.500,0.000,0.570,0.220,0
0.440,0.680,0.450,0.510,0.500,0.000,0.520,0.410,0
0.270,0.390,0.660,0.110,0.500,0.000,0.440,0.220,0
0.470,0.650,0.540,0.620,0.500,0.000,0.530,0.360,0
0.690,0.500,0.490,0.420,0.500,0.000,0.490,0.220,0
0.570,0.590,0.500,0.580,0.500,0.000,0.530,0.220,0
0.470,0.450,0.530,0.620,0.500,0.000,0.460,0.220,0
0.550,0.530,0.560,0.290,0.500,0.000,0.480,0.220,0
0.450,0.560,0.510,0.640,0.500,0.000,0.540,0.220,0
0.380,0.460,0.520,0.750,0.500,0.000,0.500,0.260,0
0.510,0.680,0.490,0.590,0.500,0.000,0.540,0.270,0
0.530,0.560,0.490,0.460,0.500,0.000,0.520,0.220,0
0.450,0.540,0.540,0.620,0.500,0.000,0.530,0.220,0
0.510,0.520,0.480,0.500,0.500,0.000,0.510,0.220,0
0.550,0.490,0.500,0.460,0.500,0.000,0.520,0.250,0
0.500,0.530,0.450,0.440,0.500,0.000,0.490,0.220,0
0.450,0.590,0.530,0.740,0.500,0.000,0.470,0.250,0
0.670,0.510,0.530,0.280,0.500,0.000,0.510,0.220,0
0.350,0.490,0.470,0.220,0.500,0.000,0.500,0.280,0
0.470,0.630,0.660,0.450,0.500,0.000,0.370,0.110,0
0.580,0.550,0.520,0.220,0.500,0.000,0.440,0.220,0
0.590,0.570,0.460,0.140,0.500,0.000,0.520,0.220,0
0.460,0.410,0.500,0.440,0.500,0.000,0.530,0.220,0
0.540,0.510,0.540,0.520,0.500,0.000,0.470,0.250,0
0.530,0.500,0.540,0.560,0.500,0.000,0.490,0.410,0
0.360,0.440,0.570,0.180,0.500,0.000,0.420,0.220,0
0.480,0.570,0.520,0.610,0.500,0.000,0.510,0.220,0
0.520,0.620,0.540,0.190,0.500,0.000,0.500,0.220,0
0.680,0.500,0.550,0.650,0.500,0.000,0.460,0.310,0
0.500,0.620,0.540,0.660,0.500,0.000,0.490,0.220,0
0.470,0.540,0.540,0.480,0.500,0.000,0.530,0.260,0
0.720,0.580,0.420,0.280,0.500,0.000,0.480,0.220,0
0.410,0.410,0.510,0.190,0.500,0.000,0.570,0.220,0
0.810,0.650,0.520,0.410,0.500,0.000,0.570,0.260,0
0.580,0.490,0.500,0.410,0.500,0.000,0.570,0.220,0
0.320,0.470,0.550,0.250,0.500,0.000,0.490,0.220,0
0.530,0.480,0.450,0.440,0.500,0.000,0.490,0.270,0
0.490,0.480,0.460,0.630,0.500,0.000,0.520,0.220,0
0.450,0.480,0.630,0.670,0.500,0.000,0.480,0.220,0
0.660,0.520,0.520,0.440,0.500,0.000,0.560,0.270,0
0.500,0.490,0.590,0.470,0.500,0.000,0.490,0.360,0
0.480,0.470,0.540,0.550,0.500,0.000,0.510,0.650,0
0.600,0.590,0.450,0.230,0.500,0.000,0.550,0.220,0
0.450,0.730,0.470,0.650,0.500,0.000,0.540,0.430,0
0.670,0.510,0.540,0.210,0.500,0.000,0.430,0.300,0
0.400,0.680,0.500,0.820,0.500,0.000,0.440,0.360,0
0.590,0.570,0.430,0.260,0.500,0.000,0.510,0.220,0
0.600,0.620,0.540,0.400,0.500,0.000,0.500,0.220,0
0.360,0.400,0.530,0.480,0.500,0.000,0.480,0.220,0
0.510,0.420,0.560,0.380,0.500,0.000,0.460,0.220,0
0.410,0.540,0.580,0.200,0.500,0.000,0.520,0.220,0
0.570,0.400,0.620,0.300,0.500,0.000,0.480,0.110,0
0.520,0.500,0.590,0.310,0.500,0.000,0.500,0.220,0
0.420,0.530,0.530,0.640,0.500,0.000,0.470,0.220,0
0.500,0.460,0.640,0.360,0.500,0.000,0.490,0.220,0
0.600,0.510,0.600,0.380,0.500,0.830,0.520,0.240,0
0.450,0.380,0.640,0.140,0.500,0.000,0.540,0.220,0
0.600,0.570,0.640,0.520,0.500,0.000,0.470,0.280,0
0.410,0.520,0.530,0.410,0.500,0.000,0.390,0.330,0
0.450,0.430,0.630,0.400,0.500,0.000,0.590,0.110,0
0.440,0.440,0.670,0.350,0.500,0.000,0.480,0.260,0
0.580,0.520,0.610,0.330,0.500,0.000,0.380,0.110,0
0.570,0.610,0.550,0.270,0.500,0.000,0.440,0.210,0
0.640,0.640,0.560,0.210,0.500,0.000,0.500,0.220,0
0.560,0.500,0.610,0.490,0.500,0.000,0.460,0.280,0
0.600,0.460,0.590,0.160,0.500,0.000,0.490,0.220,0
0.360,0.380,0.560,0.440,0.500,0.000,0.480,0.220,0
0.530,0.520,0.610,0.350,0.500,0.000,0.500,0.220,0
0.620,0.590,0.540,0.470,0.500,0.000,0.460,0.220,0
0.550,0.500,0.600,0.310,0.500,0.000,0.460,0.270,0
0.580,0.530,0.570,0.460,0.500,0.000,0.510,0.270,0
0.650,0.530,0.550,0.520,0.500,0.000,0.470,0.270,0
0.380,0.540,0.540,0.410,0.500,0.000,0.510,0.220,0
0.580,0.530,0.500,0.530,0.500,0.000,0.470,0.310,0
0.610,0.460,0.510,0.370,0.500,0.000,0.510,0.220,0
0.550,0.590,0.470,0.640,0.500,0.000,0.540,0.330,0
0.540,0.640,0.500,0.130,0.500,0.000,0.490,0.220,0
0.400,0.740,0.490,0.160,0.500,0.000,0.510,0.220,0
0.510,0.560,0.510,0.420,0.500,0.000,0.530,0.360,0
0.430,0.320,0.500,0.290,0.500,0.000,0.500,0.220,0
0.490,0.440,0.450,0.550,0.500,0.000,0.480,0.220,0
0.510,0.480,0.510,0.430,0.500,0.000,0.490,0.220,0
0.630,0.600,0.500,0.270,0.500,0.000,0.550,0.220,0
0.460,0.440,0.530,0.310,0.500,0.000,0.480,0.220,0
0.580,0.570,0.540,0.690,0.500,0.000,0.540,0.220,0
0.610,0.590,0.470,0.490,0.500,0.000,0.540,0.220,0
0.630,0.470,0.560,0.120,0.500,0.000,0.500,0.220,0
0.550,0.530,0.540,0.400,0.500,0.000,0.480,0.220,0
0.410,0.470,0.580,0.620,0.500,0.000,0.500,0.220,0
0.440,0.530,0.530,0.370,0.500,0.000,0.510,0.220,0
0.460,0.460,0.560,0.120,0.500,0.000,0.550,0.220,0
0.510,0.460,0.540,0.410,0.500,0.000,0.530,0.220,0
0.530,0.610,0.510,0.490,0.500,0.000,0.540,0.270,0
0.780,0.650,0.400,0.160,0.500,0.000,0.630,0.220,0
0.520,0.640,0.340,0.160,0.500,0.000,0.570,0.220,0
0.410,0.490,0.580,0.220,0.500,0.000,0.520,0.220,0
0.390,0.280,0.540,0.140,0.500,0.000,0.590,0.220,0
0.600,0.540,0.540,0.530,0.500,0.000,0.520,0.270,0
0.450,0.580,0.590,0.440,0.500,0.000,0.560,0.220,0
0.500,0.320,0.490,0.490,0.500,0.000,0.480,0.320,0
0.750,0.600,0.430,0.350,0.500,0.000,0.450,0.270,0
0.560,0.680,0.520,0.390,0.500,0.000,0.360,0.220,0
0.480,0.450,0.590,0.350,0.500,0.000,0.550,0.300,0
0.260,0.280,0.600,0.200,0.500,0.000,0.540,0.310,0
0.590,0.450,0.580,0.210,0.500,0.000,0.490,0.220,0
0.480,0.520,0.490,0.350,0.500,0.500,0.510,0.220,0
0.590,0.580,0.470,0.610,0.500,0.000,0.440,0.300,0
0.500,0.570,0.620,0.250,0.500,0.000,0.510,0.220,0
0.590,0.610,0.510,0.620,0.500,0.000,0.510,0.380,0
0.470,0.540,0.530,0.770,0.500,0.000,0.520,0.360,0
0.510,0.460,0.400,0.650,0.500,0.000,0.490,0.220,0
0.600,0.590,0.470,0.470,0.500,0.000,0.530,0.220,0
0.500,0.620,0.520,0.300,0.500,0.000,0.560,0.220,0
0.490,0.450,0.540,0.400,0.500,0.000,0.550,0.220,0
0.640,0.530,0.590,0.140,0.500,0.000,0.530,0.220,0
0.570,0.600,0.540,0.170,0.500,0.000,0.520,0.220,0
0.380,0.310,0.590,0.190,0.500,0.000,0.460,0.220,0
0.680,0.530,0.440,0.310,0.500,0.000,0.510,0.220,0
0.550,0.380,0.640,0.420,0.500,0.000,0.470,0.220,0
0.450,0.430,0.500,0.250,0.500,0.000,0.470,0.220,0
0.420,0.490,0.490,0.360,0.500,0.000,0.570,0.260,0
0.470,0.560,0.460,0.500,0.500,0.000,0.510,0.220,0
0.390,1.000,0.380,0.410,0.500,0.000,0.500,0.270,0
0.520,0.540,0.470,0.490,0.500,0.000,0.540,0.220,0
0.560,0.650,0.490,0.560,0.500,0.000,0.490,0.220,0
0.530,0.510,0.550,0.570,0.500,0.000,0.460,0.220,0
0.540,0.640,0.400,0.560,0.500,0.000,0.510,0.220,0
0.470,0.580,0.470,0.520,0.500,0.000,0.540,0.220,0
0.470,0.520,0.540,0.250,0.500,0.000,0.540,0.290,0
0.560,0.590,0.450,0.150,0.500,0.000,0.540,0.220,0
0.470,0.560,0.530,0.440,0.500,0.000,0.530,0.220,0
0.570,0.510,0.340,0.130,0.500,0.000,0.530,0.270,0
0.540,0.470,0.580,0.400,0.500,0.000,0.460,0.270,0
0.510,0.500,0.490,0.450,0.500,0.000,0.480,0.220,0
0.550,0.410,0.670,0.610,0.500,0.000,0.490,0.140,0
0.280,0.180,0.720,0.260,0.500,0.000,0.490,0.250,0
0.610,0.540,0.540,0.380,0.500,0.000,0.540,0.290,0
0.530,0.450,0.520,0.290,0.500,0.000,0.550,0.380,0
0.610,0.730,0.500,0.580,0.500,0.000,0.500,0.220,0
0.660,0.370,0.600,0.250,0.500,0.000,0.690,0.220,0
0.510,0.390,0.560,0.550,0.500,0.000,0.460,0.640,0
0.450,0.390,0.460,0.290,0.500,0.000,0.420,0.220,0
0.590,0.560,0.500,0.480,0.500,0.000,0.460,0.220,0
0.560,0.710,0.470,0.210,0.500,0.000,0.520,0.220,0
0.580,0.630,0.520,0.700,0.500,0.000,0.460,0.220,0
0.470,0.410,0.530,0.270,0.500,0.000,0.470,0.250,0
0.510,0.590,0.460,0.130,0.500,0.000,0.480,0.220,0
0.580,0.670,0.490,0.160,0.500,0.000,0.470,0.280,0
0.500,0.610,0.440,0.200,0.500,0.000,0.490,0.220,0
0.460,0.620,0.460,0.540,0.500,0.000,0.510,0.270,0
0.520,0.530,0.580,0.690,0.500,0.000,0.500,0.220,0
0.390,0.580,0.470,0.180,0.500,0.000,0.480,0.220,0
0.380,0.470,0.470,0.180,0.500,0.000,0.440,0.260,0
0.630,0.570,0.500,0.480,0.500,0.000,0.510,0.220,0
0.720,0.610,0.450,0.300,0.500,0.000,0.540,0.250,0
0.630,0.570,0.590,0.400,0.500,0.000,0.380,0.220,0
0.430,0.570,0.510,0.490,0.500,0.000,0.480,0.220,0
0.590,0.600,0.490,0.430,0.500,0.000,0.530,0.310,0
0.520,0.560,0.540,0.530,0.500,0.000,0.450,0.220,0
0.420,0.310,0.620,0.120,0.500,0.000,0.400,0.220,0
0.570,0.610,0.550,0.670,0.500,0.000,0.480,0.220,0
0.480,0.480,0.500,0.470,0.500,0.000,0.550,0.220,0
0.400,0.520,0.530,0.520,0.500,0.000,0.510,0.220,0
0.530,0.420,0.580,0.290,0.500,0.000,0.500,0.220,0
0.570,0.580,0.580,0.350,0.500,0.000,0.490,0.220,0
0.500,0.560,0.490,0.610,0.500,0.000,0.500,0.220,0
0.600,0.510,0.520,0.450,0.500,0.000,0.500,0.270,0
0.370,0.510,0.570,0.400,0.500,0.000,0.480,0.270,0
0.750,0.670,0.510,0.290,0.500,0.000,0.520,0.360,0
0.750,0.660,0.640,0.390,0.500,0.000,0.460,0.320,0
0.490,0.520,0.530,0.700,0.500,0.000,0.510,0.220,0
0.450,0.530,0.470,0.430,0.500,0.000,0.500,0.270,0
0.420,0.650,0.580,0.340,0.500,0.000,0.500,0.220,0
0.450,0.530,0.510,0.420,0.500,0.000,0.520,0.220,0
0.410,0.410,0.430,0.610,0.500,0.000,0.530,0.220,0
0.470,0.530,0.480,0.510,0.500,0.000,0.540,0.220,0
0.230,0.370,0.320,0.130,0.500,0.000,0.530,0.220,0
0.460,0.610,0.550,0.290,0.500,0.000,0.490,0.220,0
0.510,0.450,0.620,0.250,0.500,0.000,0.590,0.220,0
0.780,0.740,0.420,0.260,0.500,0.000,0.430,0.220,0
0.750,0.700,0.380,0.270,0.500,0.000,0.490,0.220,0
0.780,0.700,0.320,0.230,0.500,0.000,0.530,0.220,0
0.740,0.720,0.470,0.250,0.500,0.000,0.570,0.220,0
0.910,0.770,0.340,0.470,0.500,0.000,0.520,0.310,0
0.840,0.660,0.360,0.780,0.500,0.000,0.490,0.500,0
0.700,0.690,0.430,0.330,0.500,0.000,0.580,0.220,0
0.850,0.850,0.300,0.310,0.500,0.000,0.550,0.420,0
0.890,0.810,0.360,0.710,0.500,0.000,0.550,0.630,0
0.700,0.730,0.370,0.370,0.500,0.000,0.480,0.310,0
0.670,0.630,0.340,0.410,0.500,0.000,0.600,0.330,0
0.700,0.730,0.380,0.360,0.500,0.000,0.540,0.220,0
0.840,0.870,0.450,0.540,0.500,0.000,0.280,0.220,0
0.760,0.760,0.350,0.270,0.500,0.000,0.440,0.220,0
0.810,0.790,0.320,0.370,0.500,0.000,0.410,0.220,0
0.740,0.890,0.320,0.240,0.500,0.000,0.540,0.320,0
0.780,0.690,0.440,0.260,0.500,0.000,0.540,0.220,0
0.770,0.860,0.440,0.270,0.500,0.000,0.480,0.220,0
0.770,0.820,0.400,0.360,0.500,0.000,0.380,0.220,0
0.850,0.690,0.340,0.310,0.500,0.000,0.570,0.300,0
0.880,0.720,0.320,0.300,0.500,0.000,0.520,0.330,0
0.780,0.730,0.270,0.280,0.500,0.000,0.560,0.220,0
0.770,0.700,0.440,0.290,0.500,0.000,0.560,0.220,0
0.790,0.790,0.420,0.260,0.500,0.000,0.600,0.220,0
0.800,0.830,0.430,0.240,0.500,0.000,0.540,0.220,0
0.780,0.710,0.350,0.250,0.500,0.000,0.490,0.220,0
1.000,0.800,0.290,0.360,0.500,0.000,0.520,0.220,0
0.690,0.660,0.360,0.090,0.500,0.000,0.560,0.220,0
0.770,0.780,0.270,0.370,0.500,0.000,0.490,0.220,0
0.710,0.790,0.410,0.380,0.500,0.000,0.540,0.220,0
0.800,0.820,0.400,0.310,0.500,0.000,0.570,0.250,0
0.770,0.700,0.370,0.120,0.500,0.000,0.490,0.260,0
0.740,0.730,0.320,0.200,0.500,0.000,0.550,0.220,0
0.750,0.730,0.350,0.330,0.500,0.000,0.490,0.280,0
0.920,0.660,0.520,0.230,0.500,0.000,0.530,0.220,0
0.720,0.730,0.410,0.280,0.500,0.000,0.440,0.220,0
0.800,0.730,0.470,0.190,0.500,0.000,0.490,0.220,0
0.770,0.680,0.350,0.190,0.500,0.000,0.530,0.430,0
0.850,0.850,0.300,0.310,0.500,0.000,0.550,0.420,0
0.770,0.740,0.370,0.290,0.500,0.000,0.450,0.220,0
0.800,0.880,0.360,0.390,0.500,0.000,0.560,0.330,0
0.730,0.830,0.430,0.300,0.500,0.000,0.550,0.220,0
0.850,0.660,0.490,0.180,0.500,0.000,0.510,0.220,0
0.830,0.940,0.320,0.210,0.500,0.000,0.510,0.220,0
0.410,0.540,0.390,0.200,0.500,0.000,0.510,0.220,0
0.420,0.240,0.340,0.160,0.500,0.000,0.500,0.220,0
0.410,0.530,0.450,0.140,0.500,0.000,0.520,0.660,0
0.280,0.580,0.210,0.130,0.500,0.000,0.510,0.220,0
0.390,0.440,0.350,0.160,0.500,0.000,0.550,0.220,0
0.380,0.500,0.370,0.260,0.500,0.000,0.430,0.220,0
0.360,0.580,0.350,0.240,0.500,0.000,0.440,0.220,0
0.360,0.430,0.390,0.120,0.500,0.000,0.490,0.220,0
0.440,0.590,0.360,0.160,0.500,0.000,0.520,0.220,0
0.540,0.550,0.340,0.310,0.500,0.000,0.540,0.220,0
0.390,0.580,0.500,0.260,0.500,0.000,0.540,0.590,0
0.350,0.450,0.430,0.110,0.500,0.000,0.560,0.220,0
0.420,0.420,0.420,0.200,0.500,0.000,0.490,0.220,0
0.260,0.500,0.330,0.280,0.500,0.000,0.510,0.220,0
0.390,0.420,0.380,0.400,0.500,0.000,0.490,0.470,0
0.260,0.440,0.300,0.110,0.500,0.000,0.510,0.470,0
0.470,0.540,0.370,0.140,0.500,0.000,0.500,0.220,0
0.360,0.370,0.330,0.140,0.500,0.000,0.570,0.310,0
0.550,0.420,0.340,0.300,0.500,0.000,0.520,0.220,0
0.340,0.420,0.300,0.230,0.500,0.000,0.530,0.220,0
0.510,0.550,0.350,0.160,0.500,0.000,0.510,0.470,0
0.520,0.750,0.370,0.140,0.500,0.000,0.460,0.220,0
0.580,0.600,0.430,0.120,0.500,0.000,0.550,0.220,0
0.630,0.610,0.410,0.220,0.500,0.000,0.510,0.220,0
0.580,0.530,0.380,0.180,0.500,0.000,0.520,0.220,0
0.360,0.460,0.430,0.190,0.500,0.000,0.480,0.220,0
0.530,0.680,0.420,0.190,0.500,0.000,0.530,0.220,0
0.460,0.350,0.330,0.170,0.500,0.000,0.550,0.220,0
0.540,0.550,0.420,0.220,0.500,0.000,0.480,0.220,0
0.420,0.520,0.400,0.170,0.500,0.000,0.500,0.260,0
0.370,0.340,0.320,0.220,0.500,0.000,0.560,0.220,0
0.350,0.560,0.360,0.300,0.500,0.000,0.530,0.250,0
0.440,0.510,0.370,0.150,0.500,0.000,0.510,0.220,0
0.490,0.460,0.340,0.210,0.500,0.000,0.550,0.220,0
0.490,0.310,0.340,0.130,0.500,0.000,0.520,0.220,0
0.200,0.340,0.330,0.100,0.500,0.000,0.480,0.310,0
0.480,0.460,0.380,0.290,0.500,0.000,0.530,0.220,0
0.530,0.680,0.340,0.420,0.500,0.000,0.540,0.270,0
0.330,0.280,0.310,0.240,0.500,0.000,0.530,0.220,0
0.370,0.620,0.340,0.250,0.500,0.000,0.510,0.220,0
0.490,0.400,0.340,0.260,0.500,0.000,0.500,0.220,0
0.340,0.400,0.300,0.230,0.500,0.000,0.510,0.220,0
0.430,0.440,0.300,0.180,0.500,0.000,0.510,0.220,0
0.430,0.450,0.370,0.120,0.500,0.000,0.480,0.220,0
0.450,0.570,0.300,0.170,0.500,0.000,0.510,0.220,0
0.450,0.570,0.300,0.170,0.500,0.000,0.510,0.220,0
0.420,0.440,0.330,0.170,0.500,0.000,0.540,0.270,0
0.470,0.590,0.430,0.130,0.500,0.000,0.560,0.300,0
0.400,0.450,0.420,0.170,0.500,0.000,0.540,0.260,0
0.490,0.410,0.320,0.210,0.500,0.000,0.500,0.320,0
0.350,0.530,0.350,0.330,0.500,0.000,0.500,0.320,0
0.500,0.460,0.420,0.320,0.500,0.000,0.560,0.550,0
0.400,0.510,0.420,0.130,0.500,0.000,0.450,0.250,0
0.650,0.610,0.390,0.300,0.500,0.000,0.570,0.280,0
0.470,0.430,0.350,0.320,0.500,0.000,0.540,0.220,0
0.360,0.350,0.470,0.220,0.500,0.000,0.440,0.310,0
0.370,0.550,0.290,0.320,0.500,0.000,0.510,0.220,0
0.420,0.510,0.390,0.220,0.500,0.000,0.490,0.260,0
0.460,0.400,0.380,0.180,0.500,0.000,0.490,0.220,0
0.460,0.140,0.360,0.210,0.500,0.000,0.500,0.250,0
0.390,0.370,0.330,0.230,0.500,0.000,0.530,0.260,0
0.390,0.370,0.330,0.230,0.500,0.000,0.520,0.260,0
0.510,0.470,0.410,0.440,0.500,0.000,0.500,0.220,0
0.470,0.600,0.350,0.210,0.500,0.000,0.520,0.220,0
0.440,0.410,0.290,0.210,0.500,0.000,0.490,0.220,0
0.480,0.490,0.450,0.230,0.500,0.000,0.510,0.220,0
0.530,0.510,0.360,0.130,0.500,0.000,0.520,0.220,0
0.410,0.480,0.380,0.130,0.500,0.000,0.510,0.350,0
0.380,0.450,0.370,0.190,0.500,0.000,0.520,0.300,0
0.310,0.300,0.340,0.190,0.500,0.000,0.550,0.300,0
0.470,0.610,0.500,0.230,0.500,0.000,0.490,0.220,0
0.490,0.600,0.300,0.340,0.500,0.000,0.500,0.430,0
0.270,0.560,0.300,0.140,0.500,0.000,0.520,0.390,0
0.440,0.430,0.340,0.210,0.500,0.000,0.550,0.400,0
0.390,0.490,0.300,0.190,0.500,0.000,0.520,0.310,0
0.370,0.510,0.390,0.180,0.500,0.000,0.510,0.270,0
0.270,0.490,0.360,0.260,0.500,0.000,0.490,0.260,0
0.660,0.550,0.340,0.200,0.500,0.000,0.620,0.220,0
0.360,0.330,0.380,0.150,0.500,0.000,0.550,0.360,0
0.580,0.530,0.330,0.260,0.500,0.000,0.510,0.220,0
0.450,0.660,0.390,0.110,0.500,0.000,0.540,0.220,0
0.570,0.500,0.400,0.080,0.500,0.000,0.470,0.220,0
0.390,0.460,0.330,0.180,0.500,0.000,0.530,0.220,0
0.510,0.510,0.320,0.270,0.500,0.000,0.540,0.220,0
0.550,0.720,0.350,0.260,0.500,0.000,0.490,0.220,0
0.650,0.660,0.370,0.120,0.500,0.000,0.520,0.270,0
0.520,0.550,0.390,0.090,1.000,0.000,0.550,0.250,0
0.420,0.280,0.330,0.230,0.500,0.000,0.390,0.260,0
0.380,0.420,0.310,0.350,0.500,0.000,0.520,0.220,0
0.460,0.480,0.380,0.220,0.500,0.000,0.390,0.450,0
0.520,0.650,0.360,0.370,0.500,0.000,0.520,0.340,0
0.270,0.410,0.240,0.200,0.500,0.000,0.490,0.220,0
0.250,0.350,0.220,0.180,0.500,0.000,0.460,0.220,0
0.450,0.570,0.380,0.280,0.500,0.000,0.530,0.310,0
0.550,0.460,0.470,0.150,0.500,0.000,0.470,0.220,0
0.410,0.420,0.230,0.160,0.500,0.000,0.400,0.220,0
0.250,0.420,0.210,0.140,0.500,0.000,0.410,0.220,0
0.490,0.310,0.430,0.240,0.500,0.000,0.540,0.220,0
0.460,0.410,0.430,0.180,0.500,0.000,0.540,0.220,0
0.320,0.360,0.280,0.380,0.500,0.000,0.500,0.400,0
0.400,0.650,0.380,0.170,0.500,0.000,0.570,0.220,0
0.490,0.550,0.410,0.190,0.500,0.000,0.480,0.310,0
0.430,0.280,0.410,0.320,0.500,0.000,0.520,0.220,0
0.310,0.510,0.380,0.180,0.500,0.000,0.460,0.310,0
0.310,0.400,0.310,0.170,0.500,0.000,0.520,0.220,0
0.550,0.390,0.390,0.470,0.500,0.000,0.500,0.830,0
0.590,0.480,0.410,0.530,0.500,0.000,0.480,0.560,0
0.420,0.510,0.330,0.160,0.500,0.000,0.540,0.220,0
0.500,0.470,0.450,0.140,0.500,0.000,0.530,0.320,0
0.490,0.530,0.360,0.150,0.500,0.000,0.520,0.270,0
0.390,0.630,0.410,0.270,0.500,0.000,0.490,0.220,0
0.490,0.490,0.400,0.200,0.500,0.000,0.480,0.260,0
0.330,0.490,0.460,0.220,0.500,0.000,0.530,0.330,0
0.470,0.410,0.460,0.180,0.500,0.000,0.530,0.220,0
0.260,0.300,0.370,0.150,0.500,0.000,0.530,0.250,0
0.450,0.500,0.430,0.160,0.500,0.000,0.520,0.280,0
0.540,0.440,0.380,0.220,0.500,0.000,0.540,0.300,0
0.220,0.530,0.360,0.220,0.500,0.000,0.540,0.310,0
0.430,0.410,0.370,0.180,0.500,0.000,0.540,0.310,0
0.460,0.590,0.380,0.120,0.500,0.000,0.500,0.220,0
0.430,0.600,0.400,0.120,0.500,0.000,0.490,0.290,0
0.650,0.620,0.260,0.330,0.500,0.000,0.550,0.220,0
0.470,0.610,0.320,0.270,0.500,0.000,0.500,0.300,0
